Time ,Ext Temp,Humidity,Core Temp,Heart Rate,Breathing Rate,PSI
0:08:50,40,98,37.7,124,31,5.9
0:08:55,39.6,99,37.4,121,32,5.6
0:09:00,39,92,37.7,127,30,5.7
0:09:05,39.5,97,37.7,122,32,5.8
0:09:10,39.2,96,37.5,130,29,5.8
0:09:15,39,100,37.7,128,29,6.5
0:09:20,39.8,93,37.5,120,32,6.3
0:09:25,40,93,37.4,130,33,6.2
0:09:30,39.8,96,37.4,126,29,6.3
0:09:35,39.9,97,37.7,129,28,6.5
0:09:40,39,90,37.3,125,29,6
0:09:45,39.1,98,37.7,125,33,5.9
0:09:50,39.7,91,37.4,127,31,6.2
0:09:55,39.3,100,37.6,122,29,5.9
0:10:00,39.6,99,37.5,122,31,5.8
0:10:05,39.6,95,37.6,127,32,6.4
0:10:10,39.8,92,37.3,128,33,6.5
0:10:15,39.4,100,37.5,124,29,6.2
0:10:20,39.4,91,37.4,130,32,6.5
0:10:25,39.4,90,37.4,128,32,5.8
0:10:30,39.4,100,37.4,122,32,5.6
0:10:35,39.4,97,37.7,125,29,6.1
0:10:40,39.3,93,37.4,122,29,5.6
0:10:45,39.4,100,37.4,124,32,5.9
0:10:50,40,97,37.2,126,30,6
0:10:55,39.8,94,37.4,120,31,5.9
0:11:00,40,94,37.5,127,30,6.1
0:11:05,39,99,37.2,128,32,5.7
0:11:10,39.9,97,37.7,129,28,5.8
0:11:15,39.6,97,37.4,129,33,5.6
0:11:20,39.9,93,37.4,130,28,6.3
0:11:25,39.1,90,37.7,123,28,5.6
0:11:30,39.6,96,37.4,122,30,6.2
0:11:35,39.2,96,37.6,121,33,5.8
0:11:40,39.8,100,37.4,130,33,6.1
0:11:45,39.8,97,37.5,127,29,6
0:11:50,39.6,97,37.7,125,33,5.8
0:11:55,39.6,92,37.6,124,29,5.7
0:12:00,39.7,93,37.5,122,32,5.6
0:12:05,39.4,97,37.5,121,30,6.4
0:12:10,39.7,98,37.4,121,30,5.6
0:12:15,39.4,97,37.3,120,28,5.8
0:12:20,39.4,92,37.4,121,30,5.6
0:12:25,40,94,37.3,124,28,5.8
0:12:30,39.4,94,37.3,120,30,5.6
0:12:35,40,94,37.2,123,32,5.9
0:12:40,39.5,93,37.3,129,28,5.7
0:12:45,39.1,91,37.7,130,31,6.2
0:12:50,39.4,96,37.7,123,29,6.3
0:12:55,39.6,90,37.6,121,31,6.4
0:13:00,39.7,91,37.3,120,28,5.7
0:13:05,39.2,98,37.5,127,29,6.3
0:13:10,39.5,90,37.6,126,29,5.8
0:13:15,40,97,37.5,130,28,6.4
0:13:20,39.1,94,37.2,124,28,6
0:13:25,39.2,99,37.5,130,30,6.4
0:13:30,39,94,37.2,127,31,6.4
0:13:35,40,92,37.2,126,28,6.1
0:13:40,39.5,91,37.6,128,32,6.3
0:13:45,39,91,37.3,127,32,6.5
0:13:50,39.6,100,37.6,123,28,6.2
0:13:55,39.7,91,37.6,122,32,5.8
0:14:00,39.6,91,37.2,122,28,6.4
0:14:05,39.6,90,37.2,123,29,6.2
0:14:10,39.3,92,37.7,121,30,5.8
0:14:15,39.2,98,37.7,127,29,5.6
0:14:20,39.5,94,37.2,129,29,5.7
0:14:25,39.1,92,37.5,129,28,6.1
0:14:30,39.2,90,37.4,127,30,5.8
0:14:35,39.6,94,37.3,127,30,5.8
0:14:40,39.5,95,37.5,125,29,6.4
0:14:45,40,100,37.7,127,31,6.3
0:14:50,39.5,96,37.4,126,28,5.7
0:14:55,39.7,96,37.5,120,29,6.3
0:15:00,40,91,37.3,126,31,5.8
0:15:05,39.8,93,37.8,136,36,6.6
0:15:10,39,95,38.1,138,36,7.7
0:15:15,39.3,94,37.9,139,33,7.3
0:15:20,39.3,96,38.2,137,37,7.3
0:15:25,39.6,97,37.9,137,33,7.7
0:15:30,39.2,100,37.8,137,34,7.7
0:15:35,39.4,95,37.8,133,37,7
0:15:40,39.5,93,38.3,133,33,6.8
0:15:45,40,98,37.9,137,35,6.9
0:15:50,39,93,38.1,137,33,7.8
0:15:55,39.6,100,38.3,134,34,7.3
0:16:00,39.5,99,37.9,140,35,7.3
0:16:05,39.8,99,38.3,137,35,7.1
0:16:10,39.6,98,38.3,130,36,7.7
0:16:15,39.7,100,38.1,139,33,7.2
0:16:20,40,95,38.1,138,36,6.9
0:16:25,39.5,96,38,133,36,6.7
0:16:30,39.9,100,37.8,133,33,7.3
0:16:35,39.6,91,37.7,132,37,7.1
0:16:40,39.7,91,37.7,132,33,6.9
0:16:45,39.6,97,38.3,140,35,6.9
0:16:50,39,100,37.7,130,33,7.2
0:16:55,39.5,98,38.1,135,37,7.5
0:17:00,39.9,100,38,134,36,7.3
0:17:05,39.8,97,38,131,33,7.8
0:17:10,39.9,97,37.8,130,36,7.5
0:17:15,39,98,37.9,138,36,7
0:17:20,39.8,90,37.7,139,37,7.2
0:17:25,39.5,97,37.9,131,35,6.6
0:17:30,39.2,92,38.3,133,33,7.8
0:17:35,39.7,91,38.1,131,36,7.6
0:17:40,39.3,95,38.1,138,33,7
0:17:45,39,96,37.8,135,36,7.1
0:17:50,40,94,37.8,138,34,7.8
0:17:55,39.1,93,37.9,140,33,6.7
0:18:00,39.8,90,38,137,36,6.7
0:18:05,39.6,95,38.1,131,37,6.8
0:18:10,39.4,98,38.2,139,34,7.3
0:18:15,39.1,96,38.1,133,37,6.6
0:18:20,39.4,97,38.3,134,37,7.7
0:18:25,39,94,37.9,136,34,6.6
0:18:30,39.9,94,38,131,33,7.4
0:18:35,39.6,91,38.1,135,35,7
0:18:40,39.3,94,38.1,132,35,6.8
0:18:45,39.4,96,38,131,37,6.6
0:18:50,39.3,94,37.7,136,34,6.8
0:18:55,39.9,94,38.1,132,36,6.5
0:19:00,39.1,93,38.3,134,35,6.5
0:19:05,39.2,94,38.2,139,36,6.8
0:19:10,39.2,99,37.9,132,36,7.4
0:19:15,39.3,94,38.3,134,35,6.8
0:19:20,39.2,95,38.3,134,35,7.6
0:19:25,39.6,92,38.1,130,35,6.5
0:19:30,39.1,96,38.1,137,34,7.1
0:19:35,39,90,37.7,131,37,6.9
0:19:40,39.7,97,38.3,136,37,7.7
0:19:45,39,100,38.2,136,35,7.1
0:19:50,39.8,94,38,135,33,7.4
0:19:55,39.8,90,37.8,139,37,6.5
0:20:00,40,92,37.8,139,33,6.7
0:20:05,39,98,37.9,130,36,7.5
0:20:10,39,95,38.1,132,37,6.7
0:20:15,39.1,96,38,130,35,7.5
0:20:20,39.8,91,38.2,132,37,6.5
0:20:25,40,98,38.2,133,35,7.6
0:20:30,39,96,38.2,131,34,7.4
0:20:35,39,93,38,130,36,7.5
0:20:40,39.3,95,38.3,131,33,6.9
0:20:45,39.6,100,37.9,136,34,7.7
0:20:50,39.4,100,37.7,133,35,6.6
0:20:55,39.5,96,38.2,132,35,6.7
0:21:00,39.4,90,38,130,34,7.5
0:21:05,40,99,37.7,130,33,6.5
0:21:10,39.8,96,37.9,130,33,7.8
0:21:15,39.5,92,38.3,132,36,6.9
0:21:20,39.8,93,37.7,138,35,7.4
0:21:25,39.9,98,38,140,34,7.6
0:21:30,39.5,96,38.1,130,36,7.8
0:21:35,40,94,38.1,136,33,7.8
0:21:40,39.4,91,37.9,132,35,7.4
0:21:45,40,94,38.1,131,35,7.2
0:21:50,39.6,96,37.7,132,37,7
0:21:55,39.2,93,37.9,136,36,7.3
0:22:00,39.5,98,38.3,138,37,6.7
0:22:05,39.8,100,37.7,136,33,7
0:22:10,40,93,38.1,136,36,6.6
0:22:15,39.7,97,38.3,134,34,7.6
0:22:20,39,97,38,140,35,6.9
0:22:25,39.4,95,38,132,34,7.4
0:22:30,39,99,37.9,131,37,7.3
0:22:35,39.6,96,37.9,131,36,6.8
0:22:40,39.7,94,37.7,136,35,6.7
0:22:45,39,96,38,137,34,7.2
0:22:50,40,95,37.8,138,35,6.5
0:22:55,39.3,92,38.3,139,35,7.1
0:23:00,39.3,94,38.2,137,36,7.3
0:23:05,39.3,92,38.1,132,36,7.1
0:23:10,39.3,100,38,139,33,7.3
0:23:15,39.2,96,38,133,36,6.9
0:23:20,39.8,100,37.7,134,34,7
0:23:25,39.8,92,37.9,135,34,6.5
0:23:30,39.2,91,38.3,137,35,6.5
0:23:35,39.7,99,37.9,135,34,6.8
0:23:40,39.7,90,38.3,131,36,7.4
0:23:45,40,91,37.9,139,33,6.6
0:23:50,39.5,100,37.7,130,36,7.8
0:23:55,39.3,93,38.3,133,34,6.7
0:24:00,39.2,95,37.8,140,35,6.6
0:24:05,39.8,98,38.3,138,33,7.4
0:24:10,39.1,91,37.7,131,33,6.9
0:24:15,39.7,100,38.2,132,35,6.8
0:24:20,39.7,96,38.2,130,37,7.3
0:24:25,39.3,92,38.1,140,33,7.1
0:24:30,39.4,96,38.2,139,33,6.9
0:24:35,39.4,90,38.2,131,35,6.8
0:24:40,39,94,38.2,140,33,7.5
0:24:45,39.9,94,38.1,137,33,7.7
0:24:50,39.3,98,38.3,138,34,6.9
0:24:55,39.2,90,37.8,132,37,7.6
0:25:00,39.5,99,38.2,135,37,6.7
0:25:05,39.2,99,38.3,136,34,7
0:25:10,39.2,100,38.1,133,37,6.6
0:25:15,39.4,95,38.1,136,33,7.6
0:25:20,39,91,38.3,137,35,6.8
0:25:25,39.5,90,37.7,134,36,6.6
0:25:30,39.1,94,37.9,135,34,7.6
0:25:35,39.9,93,37.8,137,33,6.6
0:25:40,39.1,95,38.2,131,37,7.1
0:25:45,39.6,93,38.3,130,35,7.4
0:25:50,39.7,95,38.1,132,36,7.5
0:25:55,39.6,91,38.3,130,35,7.7
0:26:00,39.5,99,37.8,140,37,6.9
0:26:05,39.1,98,37.7,140,36,7.2
0:26:10,39.4,90,38,130,35,7.8
0:26:15,40,91,38,137,34,7.8
0:26:20,39.7,93,37.9,130,33,7.8
0:26:25,39.6,91,37.9,132,33,7.3
0:26:30,39.6,95,38.1,134,34,6.5
0:26:35,39.7,97,38,135,36,7.1
0:26:40,39.4,94,38,130,36,6.8
0:26:45,39.6,99,37.9,137,33,7.1
0:26:50,39.3,95,38.3,134,34,7.1
0:26:55,39.9,98,38.3,131,34,7.4
0:27:00,39.2,91,38.3,132,37,7.2
0:27:05,39.9,90,37.9,131,35,6.6
0:27:10,39.3,94,38.1,133,37,7.4
0:27:15,39.4,98,37.9,137,37,6.7
0:27:20,39.3,97,38.2,140,33,7.7
0:27:25,39.6,98,38.2,133,33,7.7
0:27:30,39.4,99,37.8,137,35,6.5
0:27:35,39,95,37.8,134,36,7.7
0:27:40,39.1,91,37.9,130,36,7.2
0:27:45,39.1,99,38.3,132,34,6.9
0:27:50,39.2,98,37.9,135,35,7.4
0:27:55,39.6,94,38.2,140,36,6.8
0:28:00,39.8,100,37.9,140,36,7.1
0:28:05,39.5,91,38.2,140,33,7.7
0:28:10,39.1,96,38.2,137,37,7.7
0:28:15,40,95,38.1,137,34,6.6
0:28:20,39.7,95,38.2,131,35,7.7
0:28:25,39.6,97,37.9,139,37,6.9
0:28:30,39.8,98,38.1,133,37,7.8
0:28:35,40,95,38,139,33,6.8
0:28:40,39.1,95,37.7,136,35,7.5
0:28:45,39.3,96,37.8,131,33,6.8
0:28:50,39.3,99,38.2,134,35,7.8
0:28:55,39.2,95,37.8,137,36,6.9
0:29:00,39.8,98,37.8,139,37,7.8
0:29:05,39.7,98,37.8,138,36,6.8
0:29:10,39,92,37.9,133,35,6.5
0:29:15,39.2,99,38.1,136,35,7.4
0:29:20,39.3,99,37.9,134,36,7.3
0:29:25,40,97,38.3,134,34,7.3
0:29:30,39.4,92,38.1,131,33,7.4
0:29:35,39.3,91,37.8,134,36,7.8
0:29:40,39.4,94,37.9,131,34,7.5
0:29:45,39,98,38.3,135,33,7.5
0:29:50,39,90,37.8,136,35,7.6
0:29:55,39.6,94,37.7,138,34,7.2
0:30:00,39.1,90,37.7,136,34,7
0:30:05,39.3,98,38.8,140,42,8.7
0:30:10,39,97,38.6,142,39,8.6
0:30:15,39.8,98,38.7,145,43,7.9
0:30:20,40,90,38.7,145,44,7.8
0:30:25,39.2,92,38.4,142,44,7.8
0:30:30,39.7,99,38.5,143,42,8.3
0:30:35,39.6,98,38.3,143,39,8.4
0:30:40,39.6,98,38.6,140,37,8.5
0:30:45,39.5,99,38.6,142,45,8
0:30:50,39.9,98,38.4,144,38,8.6
0:30:55,39.5,91,38.8,141,45,8.8
0:31:00,39.1,90,38.5,141,37,8
0:31:05,39.1,90,38.3,143,43,8.7
0:31:10,39.2,93,38.7,141,42,8.5
0:31:15,39.5,99,38.5,143,37,8.2
0:31:20,40,91,38.7,142,38,8.2
0:31:25,40,99,38.4,143,40,8.8
0:31:30,39.7,94,38.6,145,39,8.4
0:31:35,39.7,92,38.5,143,41,8.4
0:31:40,39.7,100,38.3,140,41,8.2
0:31:45,39.2,93,38.7,143,44,8.3
0:31:50,39.5,99,38.4,141,44,8.6
0:31:55,39.1,96,38.7,140,39,8.4
0:32:00,39.5,94,38.3,143,45,8
0:32:05,39,91,38.5,142,41,8.1
0:32:10,39.9,90,38.5,140,38,8
0:32:15,39.7,93,38.4,142,41,8.4
0:32:20,39.1,97,38.7,143,40,7.9
0:32:25,39,95,38.7,140,44,8.2
0:32:30,39.8,90,38.5,141,43,8.4
0:32:35,39.6,99,38.4,144,40,8.6
0:32:40,40,98,38.5,145,39,8.1
0:32:45,39.3,98,38.5,144,42,8.6
0:32:50,39.5,94,38.8,144,37,8.2
0:32:55,39.8,92,38.5,141,38,7.9
0:33:00,39.7,100,38.6,140,39,8.3
0:33:05,39,90,38.7,141,42,8.6
0:33:10,39.4,92,38.7,141,44,7.8
0:33:15,39.9,94,38.8,142,42,7.8
0:33:20,40,96,38.7,145,37,8
0:33:25,39.5,98,38.4,141,37,8.6
0:33:30,39,97,38.8,141,44,8
0:33:35,39.1,96,38.8,140,43,8.6
0:33:40,39.9,96,38.5,143,39,8.8
0:33:45,39.1,98,38.5,143,45,7.8
0:33:50,39.1,95,38.6,142,43,8.4
0:33:55,39.1,97,38.3,143,41,8
0:34:00,40,90,38.5,145,42,8.2
0:34:05,39.1,94,38.4,140,45,8
0:34:10,39.9,90,38.4,144,37,8.6
0:34:15,39.3,93,38.6,140,37,7.8
0:34:20,39.7,97,38.3,145,38,8.8
0:34:25,39.5,98,38.4,140,37,8.3
0:34:30,39.6,99,38.7,144,37,8.5
0:34:35,39.6,93,38.6,144,44,8.5
0:34:40,39.3,98,38.4,143,43,8.1
0:34:45,39.7,92,38.3,140,45,8.3
0:34:50,39.9,93,38.7,140,40,8.3
0:34:55,39.4,96,38.8,140,42,7.8
0:35:00,39,100,38.4,141,39,8.3
0:35:05,39.5,99,39.3,148,48,8.9
0:35:10,39.1,97,39.3,152,49,9.3
0:35:15,40,95,39.1,151,49,9
0:35:20,39.6,96,39.8,145,51,9.7
0:35:25,39.4,94,39.5,148,53,8.8
0:35:30,40,93,39.7,150,45,9.1
0:35:35,39.5,100,38.8,150,46,9.3
0:35:40,39.8,99,39.1,147,49,9.7
0:35:45,39.2,98,38.9,150,53,8.8
0:35:50,39.9,98,39.5,154,53,9.6
0:35:55,39.3,93,38.9,150,46,9.8
0:36:00,40,94,39.5,148,48,9.5
0:36:05,39.8,92,39.6,155,50,9.1
0:36:10,39.8,100,39.9,153,46,9.4
0:36:15,39.6,97,38.9,146,48,9.9
0:36:20,39.1,95,38.9,151,45,9
0:36:25,39,95,39.6,155,48,8.9
0:36:30,40,94,40,149,48,9.3
0:36:35,39.2,98,39.1,154,45,8.9
0:36:40,39.3,96,38.8,155,52,9.1
0:36:45,39.8,92,39.8,151,48,9.4
0:36:50,39.2,98,39.9,149,46,9.7
0:36:55,40,90,39.8,152,52,8.9
0:37:00,40,98,39,149,48,8.8
0:37:05,39.1,99,39,150,53,9.5
0:37:10,39.1,91,39.6,150,49,9.4
0:37:15,39,92,39.7,153,49,9.7
0:37:20,39.1,98,38.8,154,48,9.6
0:37:25,39.1,98,39.4,154,49,8.9
0:37:30,39.6,90,39.4,151,45,8.9
0:37:35,39.4,94,38.8,147,48,9.1
0:37:40,39.5,97,39.9,146,51,9.6
0:37:45,39.3,90,39.3,152,53,9.9
0:37:50,40,95,39.8,151,48,9.5
0:37:55,39,98,39.6,145,48,9.6
0:38:00,39.3,95,39.8,148,46,9.7
0:38:05,39.4,95,39.5,146,46,9.5
0:38:10,39.6,90,38.9,145,50,9
0:38:15,39.5,95,38.8,146,47,8.8
0:38:20,39.3,95,39.3,151,51,9.8
0:38:25,39.6,90,39.8,149,50,9.6
0:38:30,39.1,96,39.5,149,46,10
0:38:35,39.2,94,40,154,50,10
0:38:40,39.8,99,39.6,146,53,8.9
0:38:45,39.7,90,38.9,150,53,9.4
0:38:50,39.8,94,39.7,146,49,9.6
0:38:55,39.9,90,39.2,151,52,9.4
0:39:00,39.4,99,39.1,149,46,9.6
0:39:05,39,99,39.2,147,46,8.9
0:39:10,40,99,39.1,153,45,9.9
0:39:15,39.3,95,39.8,152,45,9.9
0:39:20,40,97,38.9,152,48,8.8
0:39:25,39.4,98,39.9,152,47,8.8
0:39:30,39.1,94,40,155,49,8.8
0:39:35,39.8,96,39.7,154,49,9
0:39:40,39,90,39,148,52,9
0:39:45,40,98,39.3,147,48,9
0:39:50,39.8,90,39.4,146,53,9.8
0:39:55,39,90,39.1,148,53,8.8
0:40:00,39,100,39,150,49,9.4
0:40:05,39.7,95,38.2,140,44,7.7
0:40:10,39.7,90,38.4,145,36,8.4
0:40:15,39.3,95,38.3,145,35,8
0:40:20,39.5,100,38.7,141,36,7.8
0:40:25,39.6,90,38.6,145,39,7.5
0:40:30,39.6,96,38.5,143,41,7.8
0:40:35,40,95,38.2,144,37,8
0:40:40,39.9,97,38.6,143,38,7.8
0:40:45,40,98,38.2,141,39,7.6
0:40:50,39.2,95,38.6,144,37,7.4
0:40:55,39.8,94,38.6,144,36,7.8
0:41:00,39.4,94,38.5,144,39,8.2
0:41:05,39.5,99,38.8,141,36,7.6
0:41:10,40,99,38.7,143,42,7.5
0:41:15,39.7,97,38.2,143,37,7.7
0:41:20,39.1,100,38.4,144,45,7.5
0:41:25,39.4,90,38.4,144,42,8.2
0:41:30,39.5,90,38.8,140,41,7.6
0:41:35,39.6,90,38.2,142,43,8
0:41:40,39.1,91,38.3,144,43,7.7
0:41:45,39.4,99,38.3,141,43,7.4
0:41:50,39.6,90,38.4,140,37,8.1
0:41:55,39.1,100,38.8,143,36,7.9
0:42:00,39.6,100,38.6,144,45,7.5
0:42:05,39,98,38.2,145,38,7.7
0:42:10,39.3,95,38.3,143,40,8.4
0:42:15,39.8,98,38.3,140,44,7.6
0:42:20,39.2,100,38.3,140,40,7.9
0:42:25,39.4,90,38.6,143,39,7.8
0:42:30,39.5,95,38.7,144,44,7.9
0:42:35,39.8,94,38.8,143,36,8.2
0:42:40,39.8,91,38.2,143,37,8
0:42:45,39.1,95,38.5,144,39,7.5
0:42:50,40,98,38.2,145,43,8.4
0:42:55,39.2,95,38.4,140,45,8.2
0:43:00,39.7,97,38.6,144,41,7.8
0:43:05,39.6,95,38.7,142,39,8.4
0:43:10,39.5,91,38.2,140,37,7.7
0:43:15,39.7,97,38.2,142,43,7.5
0:43:20,40,92,38.7,144,37,8
0:43:25,39.4,98,38.2,143,42,8.4
0:43:30,39.7,96,38.4,144,44,7.8
0:43:35,39.7,97,38.8,144,45,8.2
0:43:40,39.8,95,38.4,140,38,7.4
0:43:45,40,95,38.5,144,39,7.6
0:43:50,39.5,91,38.7,145,41,8.4
0:43:55,39.3,94,38.3,144,42,8.2
0:44:00,39.3,95,38.2,145,37,7.4
0:44:05,39.1,95,38.2,141,37,8.1
0:44:10,39.5,94,38.5,142,42,7.6
0:44:15,39.1,99,38.5,144,36,7.6
0:44:20,39.7,91,38.6,145,42,7.8
0:44:25,39.1,96,38.2,145,45,7.5
0:44:30,39.9,91,38.7,140,44,8
0:44:35,39,92,38.7,141,44,7.8
0:44:40,39.7,91,38.2,144,44,7.6
0:44:45,39.5,92,38.3,144,42,8
0:44:50,39.3,93,38.5,142,37,7.9
0:44:55,39.2,99,38.5,142,41,8.3
0:45:00,39.8,92,38.3,140,41,8.1
0:45:05,39.8,96,37.9,140,32,6.4
0:45:10,40,94,38,139,31,7.3
0:45:15,39.4,94,38,136,32,7.1
0:45:20,39,95,37.9,139,34,7.3
0:45:25,39.5,90,37.7,139,33,7.4
0:45:30,39.2,91,37.7,134,34,6.5
0:45:35,39.6,98,37.9,131,31,7
0:45:40,39,95,38,137,35,7.1
0:45:45,39.3,97,37.7,130,35,7
0:45:50,39.3,95,37.9,137,35,7
0:45:55,39,90,37.9,132,35,6.7
0:46:00,39.2,91,37.5,132,35,6.8
0:46:05,39.7,98,38,132,34,6.5
0:46:10,39.8,94,37.7,135,31,6.6
0:46:15,39.9,90,37.6,130,35,7.4
0:46:20,39.2,98,38.2,131,32,7.2
0:46:25,39.4,96,37.6,138,33,6.4
0:46:30,39.7,94,38.2,135,31,6.5
0:46:35,39,92,37.6,136,35,7.1
0:46:40,39.3,98,37.6,137,34,7.1
0:46:45,39.2,91,37.7,135,32,7.2
0:46:50,39.5,94,37.9,138,32,7.4
0:46:55,39.1,92,38,133,33,6.4
0:47:00,39.5,97,37.8,131,34,6.4
0:47:05,39.1,91,38.2,140,34,6.7
0:47:10,39,97,37.6,137,35,6.7
0:47:15,39.1,90,38.2,139,32,7.4
0:47:20,39.3,100,38.2,133,30,7.3
0:47:25,39.9,100,37.7,131,30,7.4
0:47:30,40,92,37.7,136,30,6.4
0:47:35,39.6,94,38.2,136,32,7
0:47:40,39.1,98,38,130,31,7.3
0:47:45,39.7,93,37.6,130,31,7.3
0:47:50,39.6,98,38.2,139,31,7.2
0:47:55,39.5,95,37.9,130,33,6.6
0:48:00,39.4,99,38.2,138,30,6.7
0:48:05,39.9,100,37.7,131,32,7.3
0:48:10,39.4,95,37.7,140,34,7.4
0:48:15,39.4,99,37.8,133,33,6.6
0:48:20,39,99,37.8,133,31,7.3
0:48:25,40,100,37.7,131,35,7
0:48:30,39.9,92,38.2,136,34,6.8
0:48:35,39.4,100,37.7,140,31,6.8
0:48:40,39.4,97,38.1,138,30,6.6
0:48:45,39.6,99,38,132,35,7.2
0:48:50,39.9,94,37.6,133,35,7.2
0:48:55,39.9,96,37.8,136,30,7.4
0:49:00,39.5,91,38.1,136,34,6.8
0:49:05,39.1,98,37.5,139,31,6.5
0:49:10,39.1,97,37.5,132,33,7
0:49:15,39.1,94,37.6,140,32,7.2
0:49:20,39.3,94,37.6,138,33,6.6
0:49:25,39.5,91,37.7,139,34,7.2
0:49:30,39.7,92,37.6,137,33,7.2
0:49:35,39.5,92,37.8,136,30,6.6
