Time ,Ext Temp,Humidity,Core Temp,Heart Rate,Breathing Rate,PSI
0:22:00,36,82,37.9,127,32,6.6
0:22:05,35.4,86,37.9,130,31,6.3
0:22:10,35.8,83,37.5,122,35,6.9
0:22:15,35.3,81,37.8,125,31,6.4
0:22:20,35.9,86,37.5,123,32,7.2
0:22:25,35.1,82,38,122,33,7.3
0:22:30,35.3,90,38,126,30,6
0:22:35,35.4,81,38,120,30,6
0:22:40,36,82,37.5,127,30,7.1
0:22:45,35,82,37.7,124,31,7
0:22:50,36,83,37.6,122,35,6.5
0:22:55,35.4,82,37.9,128,31,7.2
0:23:00,35.2,84,37.6,124,31,6.9
0:23:05,35.1,84,37.8,130,31,7
0:23:10,35.7,81,38,122,30,6.8
0:23:15,35.1,90,37.8,127,30,6.5
0:23:20,36,90,37.8,129,33,6.3
0:23:25,36,81,37.9,120,32,7.1
0:23:30,35.3,83,37.8,125,32,6.6
0:23:35,35.5,86,38,120,35,6.3
0:23:40,35.8,81,37.6,130,35,6.4
0:23:45,35.8,84,37.6,122,34,6.4
0:23:50,35.1,90,38,122,34,7
0:23:55,35.3,89,37.6,121,30,6
0:24:00,35.3,89,37.9,122,35,6.1
0:24:05,35.3,90,37.9,120,30,6.3
0:24:10,35.8,90,37.5,122,31,7.5
0:24:15,36,84,37.7,123,35,6.8
0:24:20,35.9,90,37.7,129,30,6.5
0:24:25,35.5,86,37.9,125,32,6
0:24:30,35.6,87,37.8,127,35,6.8
0:24:35,35.8,84,37.6,123,31,7.5
0:24:40,35.7,86,37.5,120,30,7.3
0:24:45,35.6,80,37.5,130,33,6.9
0:24:50,35.2,89,37.8,124,35,7.4
0:24:55,36,86,37.9,130,33,7.1
0:25:00,35,80,37.7,121,30,6.4
0:25:05,35.1,83,37.9,128,33,6.1
0:25:10,35.9,90,37.8,125,35,7.4
0:25:15,35.1,83,37.6,130,30,7.3
0:25:20,36,87,37.5,125,31,7.1
0:25:25,35.9,83,38,125,34,7.1
0:25:30,35,82,37.7,129,30,6.5
0:25:35,35.4,83,38,123,34,7
0:25:40,35.8,83,37.6,126,34,7.1
0:25:45,35.1,86,37.5,130,35,7
0:25:50,36,84,38,127,33,7
0:25:55,35.3,90,37.8,121,33,6.1
0:26:00,35.1,90,37.8,128,32,6.8
0:26:05,35.9,80,37.9,129,35,6
0:26:10,35.1,87,37.7,121,35,7.2
0:26:15,35.9,90,37.9,120,35,7.1
0:26:20,35.4,85,37.6,121,31,6
0:26:25,35.3,82,37.7,128,33,7.2
0:26:30,35.4,88,37.7,122,32,6.7
0:26:35,35.5,83,37.9,120,31,7.3
0:26:40,36,90,37.6,126,34,6.1
0:26:45,35.9,87,38,127,31,6
0:26:50,35.4,83,37.5,121,31,7.2
0:26:55,35.8,88,37.7,124,32,6.8
0:27:00,35.1,88,38,130,32,7.2
0:27:05,35.8,87,37.7,126,34,6.7
0:27:10,35.2,85,38,124,34,6.5
0:27:15,35.6,81,37.7,130,35,6.9
0:27:20,35.2,86,37.6,128,35,6.9
0:27:25,35.8,83,37.7,125,30,6.1
0:27:30,36,83,37.5,130,32,6.7
0:27:35,35,84,38,121,34,6.7
0:27:40,35,89,37.6,120,33,6.8
0:27:45,35.9,81,37.8,128,30,7.2
0:27:50,35.1,82,37.7,125,32,6.4
0:27:55,35.7,88,37.5,127,33,7.5
0:28:00,35.3,88,37.7,129,33,6.6
0:28:05,36,83,38,124,31,6.9
0:28:10,35.1,87,37.8,127,31,6.8
0:28:15,35.9,84,37.9,124,31,7.5
0:28:20,35.8,85,37.9,125,33,7.2
0:28:25,35.7,89,38,121,34,6.5
0:28:30,35.3,83,37.7,125,35,7.3
0:28:35,36,86,37.7,120,32,6.6
0:28:40,35.8,88,37.8,122,32,7.3
0:28:45,35.1,89,37.9,130,34,6.3
0:28:50,35.9,81,37.8,130,30,6.1
0:28:55,36,90,37.9,121,33,6.8
0:29:00,35.1,90,37.6,126,31,6.9
0:29:05,35,80,37.7,122,31,7.5
0:29:10,35.9,82,37.9,120,33,6.8
0:29:15,35,81,37.7,123,32,6.3
0:29:20,35.4,90,37.8,127,31,6.9
0:29:25,35.9,82,37.5,124,35,7.3
0:29:30,35.9,82,37.7,124,34,6.1
0:29:35,35.8,86,37.7,121,34,6.8
0:29:40,36,81,37.9,128,30,6.2
0:29:45,35.9,86,37.5,128,30,6.7
0:29:50,35,83,37.9,124,31,6.5
0:29:55,35.6,86,37.5,125,31,7
0:30:00,35.9,88,37.9,127,35,6.9
0:30:05,35,88,38,137,36,7.9
0:30:10,35.2,90,38.3,130,38,8.5
0:30:15,35.4,87,38.3,132,38,8.3
0:30:20,36,86,38,135,35,8
0:30:25,35.6,90,38,131,36,7.6
0:30:30,35.9,83,38,139,37,7.5
0:30:35,35.4,86,38.2,130,37,7.9
0:30:40,36,84,38.3,136,37,7.8
0:30:45,35.6,90,38,140,35,8.1
0:30:50,35.3,87,38.5,136,40,8.1
0:30:55,35.8,81,38.4,130,35,7.9
0:31:00,35,82,38.2,131,37,8.1
0:31:05,35.6,89,38.2,137,35,7.9
0:31:10,36,82,38.2,136,36,8.3
0:31:15,35.5,88,38.2,131,36,8.2
0:31:20,35.5,80,38.3,138,35,7.7
0:31:25,35.3,82,38.5,130,40,8.2
0:31:30,35.6,90,38,138,38,8.5
0:31:35,35.8,89,38.5,131,39,7.7
0:31:40,35.5,81,38.1,131,39,8.5
0:31:45,35.5,83,38,131,38,8.3
0:31:50,36,81,38.1,138,40,7.6
0:31:55,35.2,90,38.4,134,38,8.1
0:32:00,35.6,84,38,135,39,8
0:32:05,35.7,81,38.4,137,35,8.3
0:32:10,35.8,83,38.4,139,38,8.1
0:32:15,35.1,89,38,132,37,8.5
0:32:20,35.8,84,38.4,137,39,7.8
0:32:25,35.6,83,38.3,130,36,8
0:32:30,35.8,84,38.1,137,39,8.4
0:32:35,35.7,82,38.5,137,38,8.3
0:32:40,35.1,88,38.3,140,40,8.4
0:32:45,35.7,85,38.5,131,39,8
0:32:50,35.1,88,38.1,132,36,7.5
0:32:55,35.3,89,38.3,136,39,8.1
0:33:00,35.8,84,38,130,37,8
0:33:05,36,90,38.3,140,36,8
0:33:10,35.8,89,38,133,40,7.6
0:33:15,35,90,38,135,39,7.5
0:33:20,35,89,38,135,36,7.6
0:33:25,35.1,85,38.2,133,39,8.2
0:33:30,36,89,38.5,130,40,7.6
0:33:35,35.7,88,38.3,139,36,7.5
0:33:40,36,86,38.1,135,40,7.5
0:33:45,35.6,82,38,130,37,7.7
0:33:50,35.1,80,38,137,36,8.1
0:33:55,35.1,87,38.1,132,35,7.6
0:34:00,35.4,84,38.3,133,36,8.3
0:34:05,35.7,80,38.1,135,36,7.8
0:34:10,35.7,81,38,135,38,8.3
0:34:15,35.6,80,38.5,137,36,7.7
0:34:20,35.2,88,38.4,136,40,8.2
0:34:25,35.7,83,38.4,134,40,7.5
0:34:30,35.9,80,38.5,134,37,8.5
0:34:35,35.5,87,38.2,137,40,7.5
0:34:40,35.2,80,38.5,139,37,7.5
0:34:45,35,82,38.3,134,38,7.5
0:34:50,35.5,86,38.1,138,40,8.1
0:34:55,35.6,84,38.2,140,35,7.6
0:35:00,35.5,84,38.3,133,39,8.3
0:35:05,35.7,82,38.8,150,46,8.7
0:35:10,35.5,84,39.1,145,41,9.2
0:35:15,35.5,90,38.9,141,43,9.9
0:35:20,35.9,82,39.4,146,44,9.1
0:35:25,35.8,81,39.5,142,49,9.2
0:35:30,35.8,88,38.8,144,41,8.5
0:35:35,35.4,87,38.5,142,41,9.5
0:35:40,35.8,84,38.7,146,45,9.3
0:35:45,35.5,90,39.1,148,40,8.7
0:35:50,35.7,82,39.1,140,41,9.7
0:35:55,35.4,82,38.9,144,50,10
0:36:00,35.3,89,39,141,47,9.8
0:36:05,36,88,38.9,148,46,9.7
0:36:10,36,81,38.7,143,46,9.9
0:36:15,35.5,82,38.7,146,42,9.5
0:36:20,35.4,85,39.1,146,44,9.8
0:36:25,36,83,38.8,140,42,9.9
0:36:30,35.1,81,39.2,147,40,8.9
0:36:35,35.9,86,38.8,149,47,8.5
0:36:40,35.7,87,38.9,149,49,9.2
0:36:45,35,88,38.7,148,42,9.3
0:36:50,35.7,81,39.1,148,40,8.5
0:36:55,35.1,90,39,146,48,8.8
0:37:00,35.2,83,38.9,150,45,9.9
0:37:05,35.8,83,38.5,143,45,9.5
0:37:10,36,89,39.5,143,43,9.8
0:37:15,35.6,90,39.5,143,49,8.6
0:37:20,35.1,82,39,147,41,9
0:37:25,35.2,89,39.3,150,41,8.7
0:37:30,35.6,88,38.7,144,40,9.8
0:37:35,35.5,90,38.7,142,47,9.8
0:37:40,35.4,88,38.8,142,44,10
0:37:45,35.6,82,39.1,144,44,10
0:37:50,35.5,88,39.3,146,50,9.9
0:37:55,35.7,88,39.2,141,44,9.9
0:38:00,35.3,86,39.2,149,43,9.7
0:38:05,36,84,38.7,142,49,8.5
0:38:10,35.7,88,39.2,143,45,8.7
0:38:15,35.3,87,38.9,141,50,8.8
0:38:20,35.8,87,39.5,148,42,9.8
0:38:25,35.6,81,38.7,145,47,9.9
0:38:30,35,85,39.3,148,43,9.6
0:38:35,35.7,86,38.8,144,41,8.8
0:38:40,36,80,39.3,145,49,9.4
0:38:45,35.8,84,38.6,141,44,9.5
0:38:50,35.9,83,39.2,148,47,9.9
0:38:55,35,83,39.1,148,49,9.8
0:39:00,35.6,84,38.7,140,47,9.7
0:39:05,35.7,80,39.2,142,44,8.8
0:39:10,36,82,38.6,144,47,8.7
0:39:15,35.4,83,39.2,141,48,8.5
0:39:20,35.3,85,39.3,141,41,8.9
0:39:25,35.9,82,39.2,149,42,9.3
0:39:30,35.5,86,38.7,149,48,9.5
0:39:35,35.1,89,39.1,145,48,9.6
0:39:40,35.6,86,39.2,145,48,9.4
0:39:45,35.8,86,39,148,48,9.3
0:39:50,35.4,81,39,148,47,9.1
0:39:55,35,90,39,150,43,8.9
0:40:00,36,83,38.8,142,49,9
0:40:05,35.2,82,37.6,140,38,7.6
0:40:10,35.3,90,37.8,140,36,7.1
0:40:15,35,88,37.9,138,35,7.3
0:40:20,35.8,81,38.5,137,36,7.2
0:40:25,35.9,88,38,140,38,7.1
0:40:30,35.8,88,38.2,140,35,7.6
0:40:35,35.2,81,37.8,138,35,8
0:40:40,35,82,38.4,134,38,7.7
0:40:45,35.9,89,37.5,133,38,7.4
0:40:50,35.9,83,37.9,135,38,7.7
0:40:55,35.1,85,38.5,136,38,7.6
0:41:00,35.6,85,37.8,130,39,7.6
0:41:05,35.6,87,38.3,132,37,7.1
0:41:10,35.4,81,38.2,132,35,7.2
0:41:15,35.6,81,38.3,132,39,7.2
0:41:20,36,86,38.3,138,37,7.4
0:41:25,35,84,38.2,140,39,7
0:41:30,35.6,87,37.6,140,38,7.4
0:41:35,35.5,83,38.4,133,39,8
0:41:40,35.4,88,38.5,138,39,7.8
0:41:45,35.5,80,37.9,140,37,7.9
0:41:50,35.2,85,37.5,137,38,7.3
0:41:55,35.7,81,38.3,134,40,7.4
0:42:00,35.8,86,38,136,40,7.9
0:42:05,35.7,86,38.2,134,35,7.2
0:42:10,35,83,38,138,36,7.4
0:42:15,35.1,82,38,140,37,7.5
0:42:20,36,90,37.9,137,36,7
0:42:25,35.5,84,37.9,138,40,7.3
0:42:30,35.7,85,38,130,36,8
0:42:35,35,87,38,131,36,8
0:42:40,35.8,81,38.2,140,38,7.3
0:42:45,36,84,37.8,134,35,7
0:42:50,35.1,88,38.1,137,39,7.6
0:42:55,35.6,81,38,130,38,7.9
0:43:00,35.3,89,37.7,138,35,7.7
0:43:05,35.4,88,38.1,138,35,7.6
0:43:10,35,81,38.1,134,35,7.3
0:43:15,35.7,89,37.8,139,38,7.4
0:43:20,35.4,83,38,130,40,7.3
0:43:25,35.5,83,38.3,134,37,7.3
0:43:30,35.1,85,37.7,133,38,8
0:43:35,36,86,38.4,133,38,8
0:43:40,35.9,82,37.7,133,38,7.1
0:43:45,35.6,88,37.5,132,39,7.1
0:43:50,35.7,85,38.1,130,36,7.5
0:43:55,35.7,81,38.4,139,35,7.9
0:44:00,35.2,90,38.5,131,40,7
0:44:05,35.7,83,37.5,140,37,7.1
0:44:10,35.7,87,37.6,131,40,7.2
0:44:15,36,89,38.3,132,35,7.2
0:44:20,35.4,86,37.7,130,37,7.6
0:44:25,35.1,80,38.2,137,40,8
0:44:30,36,83,38.2,132,39,7
0:44:35,35,84,38.1,131,39,7.2
0:44:40,35.9,87,37.5,140,36,7
0:44:45,35.2,90,38.2,133,36,8
0:44:50,35.9,85,37.9,139,36,7.1
0:44:55,35.9,86,38.1,138,38,7.8
0:45:00,36,83,37.8,138,39,7.4
0:45:05,35,82,36.9,126,25,6.9
0:45:10,35.6,87,37.4,127,30,6.5
0:45:15,35.8,80,36.5,124,26,6
0:45:20,35.2,89,37.5,123,27,6.4
0:45:25,35.1,88,36.9,128,29,6.2
0:45:30,35.7,89,37.2,129,28,6.4
0:45:35,35.7,80,36.6,126,26,6.2
0:45:40,35.4,88,37.1,128,28,6.9
0:45:45,35.3,80,36.5,120,27,6.1
0:45:50,35.7,82,37.5,130,30,6.5
0:45:55,35.6,84,37.4,123,30,6.7
0:46:00,35.4,83,37.4,126,26,6.3
0:46:05,36,90,36.9,128,26,6.1
0:46:10,36,88,36.8,125,30,6.7
0:46:15,35.5,83,37.3,122,28,6
0:46:20,35.5,82,37.1,130,29,7
0:46:25,35.8,87,36.6,127,26,6.1
0:46:30,35.8,90,37.5,130,30,7
0:46:35,35.2,81,36.7,126,25,6.1
0:46:40,35.5,86,36.9,121,28,7
0:46:45,36,90,37,123,26,6.6
0:46:50,35.9,83,37.5,120,26,6.5
0:46:55,35.9,86,36.6,124,26,6.2
0:47:00,35.6,83,37.5,130,27,6.9
0:47:05,35.8,80,36.6,120,30,6.6
0:47:10,35.2,84,37.5,121,27,6.9
0:47:15,35.4,81,36.7,128,29,6.1
0:47:20,35.1,86,37.3,125,29,6.5
0:47:25,35.7,85,36.9,120,27,6.8
0:47:30,35,86,37.5,122,28,6.2
0:47:35,35.6,82,37.5,127,26,6.5
0:47:40,35.7,80,36.9,120,27,6.5
0:47:45,36,87,37.5,130,26,7
0:47:50,35,81,37.1,121,26,6.4
0:47:55,35.6,88,37.1,122,30,6.4
0:48:00,35.2,86,36.9,124,30,6.9
0:48:05,36,85,36.9,123,29,6.4
0:48:10,35.9,85,37.5,128,27,6
0:48:15,35.5,87,36.8,130,27,6.8
0:48:20,35.4,82,36.8,123,27,6.9
0:48:25,35.6,84,37,123,29,6.6
0:48:30,35.4,90,36.5,123,28,6.4
0:48:35,35.7,85,37,128,26,6.5
0:48:40,35.3,88,37.4,128,28,6.4
0:48:45,35.1,86,37.3,127,25,7
0:48:50,35.3,90,37.4,124,27,6.2
0:48:55,35.1,89,37.5,122,26,6.5
0:49:00,36,87,37.2,124,25,6.1
0:49:05,35.9,87,37.2,121,30,6.1
0:49:10,35.4,89,36.5,125,30,6
0:49:15,35.3,83,36.6,130,27,6.8
0:49:20,35.8,90,36.6,130,30,6.9
0:49:25,35.8,90,37,128,28,7
0:49:30,36,80,36.9,125,26,6.7
0:49:35,35.4,87,36.8,121,26,6.9
0:49:40,35.2,88,37.5,126,28,6.4
0:49:45,35.5,82,37,124,28,6.4
0:49:50,35.5,81,37.2,126,28,6.5
0:49:55,35.8,85,36.8,129,25,6.4
0:50:00,35.1,86,36.5,120,25,6.4
0:50:05,35.3,84,36.7,128,30,6.2
0:50:10,35.5,84,37.4,125,26,6.5
