Time ,Ext Temp,Humidity,Core Temp,Heart Rate,Breathing Rate,PSI
0:06:25,32.5,58,37.2,112,28,5.4
0:06:30,32.3,57,36.9,108,27,5.5
0:06:35,32.8,58,37.1,116,27,5.3
0:06:40,32.3,52,36.7,112,25,5
0:06:45,32.5,60,37.2,115,27,5.6
0:06:50,32.3,56,36.9,116,27,5.5
0:06:55,32.3,50,36.9,110,25,5.5
0:07:00,32.8,51,36.8,112,27,5.3
0:07:05,33,57,36.6,115,28,5.8
0:07:10,32.4,50,36.9,113,26,5.6
0:07:15,32.2,60,37.1,114,26,4.8
0:07:20,32,60,36.7,114,28,5.6
0:07:25,32.6,59,36.7,107,26,5.1
0:07:30,32.6,60,36.5,115,25,4.8
0:07:35,32.8,55,37.2,110,26,5.2
0:07:40,33,52,36.5,106,25,5.2
0:07:45,32.1,59,37,110,28,4.8
0:07:50,32.3,51,37.2,106,26,5.3
0:07:55,33,54,36.8,109,28,5.2
0:08:00,32.2,55,37,106,25,5.7
0:08:05,32,60,36.8,113,25,5.1
0:08:10,32.3,53,36.9,108,27,5.8
0:08:15,32.6,51,37.1,108,25,5.5
0:08:20,32.5,51,36.6,112,28,5.3
0:08:25,32.3,52,36.6,106,26,5.4
0:08:30,32.7,57,36.6,107,28,5.5
0:08:35,32.1,57,37.1,109,27,5.1
0:08:40,32.9,57,37.1,112,25,5
0:08:45,33,50,37.1,113,28,5
0:08:50,32,59,37.1,110,26,5.1
0:08:55,32.8,55,36.5,113,27,5.2
0:09:00,33,55,37.2,107,28,5.4
0:09:05,33,60,36.9,106,27,5.6
0:09:10,32.8,54,36.5,112,27,5.1
0:09:15,32.2,57,37.1,108,28,4.9
0:09:20,32.4,53,37,114,28,5.3
0:09:25,32.6,53,36.5,108,26,5.6
0:09:30,32.7,59,36.6,116,25,5.3
0:09:35,32.4,56,36.5,109,26,5.6
0:09:40,32,55,36.7,106,26,5.4
0:09:45,33,60,37.2,108,27,5.8
0:09:50,32.6,53,36.5,116,25,5.5
0:09:55,32.7,51,37.1,114,28,5.2
0:10:00,32.4,52,36.9,115,25,5
0:10:05,32.3,60,36.6,114,25,5.2
0:10:10,32.9,50,37,114,25,5.8
0:10:15,32.7,54,36.5,107,26,5.6
0:10:20,32.4,56,37.1,114,25,5.8
0:10:25,32.2,57,36.6,107,28,5.5
0:10:30,32.9,52,37.1,109,28,4.8
0:10:35,32,57,36.8,113,27,4.8
0:10:40,32.7,55,36.5,112,27,4.8
0:10:45,32.5,57,37.1,107,26,4.8
0:10:50,32.9,55,36.5,111,25,5.5
0:10:55,32.5,59,37.1,106,25,4.8
0:11:00,32.2,55,37.2,107,25,5
0:11:05,32.8,58,37,115,28,5.2
0:11:10,32.3,59,36.5,112,28,5.8
0:11:15,32.3,52,36.8,106,27,5.2
0:11:20,32.5,51,36.6,113,28,5.1
0:11:25,32.5,52,36.6,109,27,5.8
0:11:30,32.7,60,37.1,107,25,5.4
0:11:35,32.7,53,36.9,114,28,5.6
0:11:40,32,56,37,110,26,5.6
0:11:45,32.2,58,36.5,111,25,4.8
0:11:50,32.9,50,37.1,111,25,5.7
0:11:55,32,55,36.7,106,28,4.8
0:12:00,32.5,55,36.9,110,25,4.9
0:12:05,32.6,50,37.1,115,25,5.2
0:12:10,32.9,52,36.9,114,26,5.3
0:12:15,32.6,52,36.6,114,28,5.3
0:12:20,33,60,36.7,108,25,4.8
0:12:25,32.5,52,36.9,116,26,5.3
0:12:30,32.9,57,37.1,116,28,4.8
0:12:35,33,54,37.1,106,27,5.8
0:12:40,33,57,37.1,114,27,4.9
0:12:45,32.6,57,37,112,28,5.7
0:12:50,32.2,55,37,115,27,5.2
0:12:55,32.1,55,36.6,106,28,5.7
0:13:00,33,52,37,113,28,4.8
0:13:05,33,55,36.8,113,26,5.5
0:13:10,32.9,52,37.2,116,27,5.4
0:13:15,32.9,53,37,109,26,5.1
0:13:20,32.5,53,37,114,25,5.1
0:13:25,32.7,60,37,114,27,5.3
0:13:30,32,54,37.1,109,27,5.6
0:13:35,32.5,56,36.5,109,25,5.7
0:13:40,33,59,36.9,111,25,5.4
0:13:45,32.4,56,36.7,111,26,5.5
0:13:50,32.5,55,36.7,116,28,5.5
0:13:55,32,57,36.6,115,28,5.1
0:14:00,32.7,50,36.7,106,27,5.1
0:14:05,32.6,51,37.1,115,28,5.4
0:14:10,32.2,60,36.8,111,25,5
0:14:15,33,53,36.9,114,28,5.8
0:14:20,32.9,59,36.6,107,25,5.4
0:14:25,32.5,56,36.7,115,26,5.3
0:14:30,32,50,37,107,27,5.6
0:14:35,32.3,60,37.1,108,25,5.6
0:14:40,32.5,56,36.6,108,26,5.7
0:14:45,32.4,55,36.5,112,25,5.5
0:14:50,32.9,54,37,106,26,5.6
0:14:55,32,51,36.8,111,28,5.5
0:15:00,32.2,59,36.9,108,28,5.7
0:15:05,32.3,57,37.3,123,34,5.8
0:15:10,32.1,59,37.4,122,30,5.9
0:15:15,32.6,53,37.2,117,32,6.1
0:15:20,32.1,50,37.7,123,32,6.1
0:15:25,32.8,55,37.5,122,31,6.9
0:15:30,32.8,57,37.3,125,30,6.5
0:15:35,32.6,57,37.4,123,31,7.1
0:15:40,32,59,37.5,116,31,6.7
0:15:45,32.5,58,37.3,122,31,5.9
0:15:50,32.6,52,37.6,116,30,6.1
0:15:55,32.9,53,37.6,120,32,6.8
0:16:00,32.4,51,37.7,125,33,5.9
0:16:05,33,59,37.6,118,34,7.1
0:16:10,32,54,37.8,116,33,6
0:16:15,32.1,55,37.4,121,34,6.8
0:16:20,32,51,37.2,126,32,6.8
0:16:25,32.1,59,37.5,123,32,6.8
0:16:30,32.5,57,37.2,119,32,7.1
0:16:35,33,52,37.8,125,30,7
0:16:40,32.8,51,37.2,122,31,6.1
0:16:45,32.6,55,37.2,126,30,6.5
0:16:50,32,59,37.5,123,29,6.4
0:16:55,32.6,57,37.4,117,31,6.6
0:17:00,32.6,51,37.6,117,30,7.2
0:17:05,32.7,55,37.8,125,30,6
0:17:10,32.9,60,37.2,125,31,6.3
0:17:15,32.5,52,37.5,126,29,7
0:17:20,32.4,60,37.6,116,31,6.4
0:17:25,32.7,57,37.6,117,32,6
0:17:30,32.3,50,37.7,126,32,6.3
0:17:35,32.9,57,37.3,126,31,6
0:17:40,32.8,59,37.2,118,33,6.7
0:17:45,32.4,60,37.5,118,30,6.9
0:17:50,32.8,55,37.6,123,34,6.6
0:17:55,32.7,59,37.6,116,34,6
0:18:00,32.2,58,37.7,126,32,6.7
0:18:05,32.7,60,37.3,122,33,6.9
0:18:10,32.6,58,37.7,118,31,6.7
0:18:15,32.5,52,37.3,118,34,6.8
0:18:20,32,53,37.8,118,29,6.2
0:18:25,33,50,37.2,123,32,6.7
0:18:30,32.7,50,37.4,119,32,6.3
0:18:35,32.4,60,37.3,116,29,6.7
0:18:40,32.6,51,37.6,117,29,5.9
0:18:45,32.6,55,37.4,121,29,6.1
0:18:50,32.4,56,37.7,123,30,5.9
0:18:55,32,51,37.2,117,34,6.8
0:19:00,32.7,51,37.3,124,33,6.6
0:19:05,32.7,53,37.2,117,34,6.7
0:19:10,32.5,51,37.4,117,33,7.2
0:19:15,32.5,56,37.2,120,33,7.2
0:19:20,32.6,50,37.6,117,33,5.8
0:19:25,32.3,54,37.2,122,32,6
0:19:30,32.7,54,37.6,123,33,6.7
0:19:35,32.5,55,37.8,116,34,6.3
0:19:40,32.2,59,37.6,119,32,6.4
0:19:45,32.2,51,37.3,117,31,5.9
0:19:50,32.4,58,37.6,124,31,6.8
0:19:55,32.1,51,37.4,118,34,7.1
0:20:00,32,50,37.4,119,34,6.7
0:20:05,32.4,60,37.7,117,31,6.1
0:20:10,32.6,52,37.3,125,31,6.6
0:20:15,32.9,52,37.2,120,33,7
0:20:20,32.4,53,37.3,126,33,6.7
0:20:25,32.6,57,37.2,124,31,6.6
0:20:30,32.4,57,37.3,125,34,5.8
0:20:35,32.1,52,37.7,124,31,6.7
0:20:40,33,58,37.7,120,34,6.3
0:20:45,32.9,59,37.6,125,33,7
0:20:50,32.6,55,37.3,122,32,7.1
0:20:55,32.6,50,37.7,121,30,5.8
0:21:00,32,56,37.3,124,29,7.1
0:21:05,32.5,56,37.2,126,29,6.4
0:21:10,32.3,50,37.4,123,33,7.1
0:21:15,32.1,55,37.6,126,34,6
0:21:20,32.5,55,37.2,123,33,5.8
0:21:25,32.9,60,37.2,123,34,5.9
0:21:30,33,55,37.7,123,32,6.4
0:21:35,32.7,58,37.4,123,30,5.8
0:21:40,32.8,51,37.2,120,29,6.7
0:21:45,33,57,37.5,120,30,7
0:21:50,32.4,53,37.6,118,29,6.2
0:21:55,32.1,54,37.8,120,32,6.7
0:22:00,32.4,50,37.2,118,34,7.1
0:22:05,32.5,54,37.3,119,31,5.8
0:22:10,32.8,53,37.6,119,31,5.8
0:22:15,32.6,54,37.6,119,34,6.4
0:22:20,32.7,54,37.4,122,34,6.5
0:22:25,32.9,51,37.6,124,33,6
0:22:30,32.9,56,37.4,120,30,6.4
0:22:35,32.5,53,37.6,124,33,6.8
0:22:40,32.1,58,37.4,123,33,6.7
0:22:45,32.4,53,37.8,117,32,5.8
0:22:50,32,57,37.2,117,29,5.8
0:22:55,33,52,37.3,120,31,6.6
0:23:00,32.4,57,37.3,121,33,6.9
0:23:05,32.2,58,37.8,123,31,5.8
0:23:10,32.5,54,37.4,117,32,6.7
0:23:15,32.7,55,37.6,117,29,5.9
0:23:20,32.9,56,37.3,117,31,6.5
0:23:25,33,60,37.8,121,33,5.8
0:23:30,32,52,37.2,123,31,7.1
0:23:35,32.6,59,37.2,118,30,5.8
0:23:40,32.3,56,37.7,116,29,6.6
0:23:45,32.1,57,37.3,125,32,7.1
0:23:50,32.2,56,37.8,118,34,5.8
0:23:55,32.9,59,37.6,121,32,7.2
0:24:00,32.7,51,37.2,123,32,6.7
0:24:05,32.6,50,37.7,116,31,7
0:24:10,32.2,52,37.6,119,32,6.3
0:24:15,32.1,60,37.5,116,30,7.2
0:24:20,32,59,37.6,124,33,6.7
0:24:25,33,58,37.6,116,32,6.4
0:24:30,32.8,60,37.7,126,29,6
0:24:35,32.9,55,37.2,122,30,6.5
0:24:40,32.7,56,37.4,119,34,7.1
0:24:45,32.2,56,37.5,121,31,7
0:24:50,32.9,50,37.8,125,32,6.9
0:24:55,32,54,37.5,118,33,5.9
0:25:00,32,57,37.4,125,34,6.1
0:25:05,32.5,52,37.2,116,34,6.3
0:25:10,32.4,53,37.8,119,31,5.9
0:25:15,32.4,54,37.6,118,33,5.8
0:25:20,33,55,37.7,125,30,7.1
0:25:25,33,54,37.3,123,34,7.1
0:25:30,32.5,52,37.5,122,32,5.8
0:25:35,32.5,51,37.4,119,31,5.9
0:25:40,33,51,37.8,123,32,6.3
0:25:45,32.5,59,37.7,120,29,6.5
0:25:50,32.5,59,37.6,123,33,6.3
0:25:55,32.4,54,37.6,121,34,7.2
0:26:00,32.6,60,37.7,121,33,5.9
0:26:05,32.3,58,37.3,123,34,5.8
0:26:10,32.2,53,37.2,126,34,7.2
0:26:15,32.9,51,37.3,123,32,6
0:26:20,32.9,60,37.5,117,32,7.1
0:26:25,32.3,55,37.4,122,31,6.9
0:26:30,32.3,53,37.4,126,30,6
0:26:35,32.9,52,37.4,126,32,6.3
0:26:40,32.6,55,37.7,121,30,6.2
0:26:45,32.3,53,37.5,123,32,6.6
0:26:50,32.1,51,37.8,121,31,5.8
0:26:55,32.2,53,37.7,123,31,6.3
0:27:00,32.1,58,37.7,124,31,6.8
0:27:05,33,54,37.4,118,34,6.7
0:27:10,33,57,37.4,122,30,7
0:27:15,32.2,50,37.2,126,30,6.1
0:27:20,32.1,54,37.2,116,34,6.7
0:27:25,32.5,54,37.5,126,31,6.6
0:27:30,32.9,60,37.4,120,29,7
0:27:35,32.5,53,37.2,123,30,7
0:27:40,32.8,57,37.5,124,33,6
0:27:45,32.7,52,37.5,121,34,6.6
0:27:50,32.9,52,37.8,116,33,6.9
0:27:55,32.9,57,37.6,121,32,6.7
0:28:00,32.7,50,37.3,123,34,7.1
0:28:05,33,57,37.6,116,32,6.9
0:28:10,32.2,53,37.5,119,31,5.8
0:28:15,32.4,52,37.4,117,30,6.8
0:28:20,33,52,37.8,122,31,6.9
0:28:25,32.1,52,37.5,126,32,6.2
0:28:30,32.2,58,37.3,120,30,6.7
0:28:35,32.6,59,37.6,121,31,6.9
0:28:40,32.6,50,37.8,124,34,6.3
0:28:45,32.4,59,37.3,120,33,6.8
0:28:50,32.1,58,37.6,117,34,7.1
0:28:55,32,51,37.4,121,31,6.4
0:29:00,33,50,37.5,117,31,6.4
0:29:05,32.5,53,37.2,117,30,6.3
0:29:10,32,52,37.3,120,30,6.5
0:29:15,32.6,54,37.3,122,29,7.2
0:29:20,32.6,52,37.2,119,33,6.9
0:29:25,32.5,52,37.5,125,34,5.8
0:29:30,32.7,60,37.3,116,30,6.3
0:29:35,33,54,37.7,118,32,7.1
0:29:40,33,59,37.2,118,34,7.2
0:29:45,32.6,53,37.4,120,29,6.8
0:29:50,33,53,37.5,122,31,5.9
0:29:55,32,60,37.2,125,30,6.3
0:30:00,32.4,55,37.8,118,29,6.2
0:30:05,32.6,59,37.9,129,35,7.9
0:30:10,32.6,50,38.2,129,36,7.8
0:30:15,32.3,55,38.2,129,39,7.8
0:30:20,32,57,37.8,135,35,8.1
0:30:25,33,52,38,131,38,7.8
0:30:30,32.5,56,37.8,132,34,7.5
0:30:35,32.9,58,38.2,132,37,7.2
0:30:40,32,59,38.1,136,34,8
0:30:45,32.5,58,38.2,135,37,7.8
0:30:50,32,54,38.2,129,36,7.4
0:30:55,32.9,60,38.1,132,39,7.8
0:31:00,32.4,53,37.9,136,39,8.2
0:31:05,32.5,50,37.8,132,38,7.4
0:31:10,33,56,37.9,127,36,8.1
0:31:15,32.7,54,38,136,39,7.9
0:31:20,32,59,38,126,34,7.8
0:31:25,32,51,38.2,131,34,7.5
0:31:30,32.1,55,38.1,134,39,7.7
0:31:35,32.7,55,37.8,134,35,7.3
0:31:40,32.7,59,38.1,136,39,7.8
0:31:45,32.5,55,37.9,126,37,8.1
0:31:50,33,58,38.2,136,35,7.4
0:31:55,32.4,60,38.1,127,36,7.4
0:32:00,32.5,50,37.8,132,38,8.2
0:32:05,32.2,56,38,126,38,8
0:32:10,32.4,50,38.2,129,36,7.5
0:32:15,32.8,53,37.8,135,37,7.8
0:32:20,32.5,57,37.8,131,39,7.7
0:32:25,32.3,59,38,136,38,8.2
0:32:30,32.4,52,38.2,133,34,7.4
0:32:35,32.5,50,38,126,38,7.3
0:32:40,32.6,55,38,131,39,7.2
0:32:45,32.3,60,38.2,133,38,7.9
0:32:50,33,60,37.8,133,36,7.5
0:32:55,32,51,38.1,132,35,8.1
0:33:00,32.9,50,37.9,131,35,7.2
0:33:05,32,54,38.1,131,35,7.7
0:33:10,32.9,60,38.1,129,37,7.4
0:33:15,33,50,38,135,38,7.6
0:33:20,32.6,52,37.8,130,38,7.2
0:33:25,33,53,38.2,132,38,8.2
0:33:30,32.2,57,38.1,133,35,8.2
0:33:35,32.5,55,38.1,135,36,8
0:33:40,32.3,58,38,134,36,8.2
0:33:45,32.2,59,37.9,134,37,8.2
0:33:50,33,52,38.2,128,38,7.5
0:33:55,32.3,54,37.8,127,38,7.9
0:34:00,32.4,50,37.8,134,35,7.7
0:34:05,32.2,50,37.8,129,38,8.2
0:34:10,32,60,38.2,136,38,7.6
0:34:15,32.4,52,37.9,130,39,7.3
0:34:20,32.4,52,37.9,127,38,8.1
0:34:25,32,60,37.8,131,34,7.7
0:34:30,32.6,56,38,127,36,7.6
0:34:35,32.7,60,38.1,134,38,7.6
0:34:40,32.4,56,38.1,131,36,7.9
0:34:45,32.5,60,37.8,131,38,7.5
0:34:50,32.6,59,37.8,126,36,7.3
0:34:55,32.5,59,38.1,133,34,8.1
0:35:00,32.6,51,38.1,136,38,7.2
0:35:05,32.8,56,38.5,146,41,8.9
0:35:10,32.3,51,38.4,136,47,9.1
0:35:15,32.9,59,38.9,146,47,8.2
0:35:20,32.6,54,39,139,43,8.3
0:35:25,32.5,51,38.5,136,46,8.2
0:35:30,32.8,57,38.9,139,40,9
0:35:35,32.9,54,39.2,138,43,8.7
0:35:40,32,54,38.6,137,40,8.8
0:35:45,32.2,58,38.2,146,43,8.9
0:35:50,32,55,38.5,144,43,8.4
0:35:55,32.8,59,38.8,141,45,8.6
0:36:00,32.2,56,38.8,137,44,8.4
0:36:05,32.5,56,38.2,139,40,9.6
0:36:10,32.9,58,38.6,142,40,8.8
0:36:15,32.7,56,38.2,141,45,8.9
0:36:20,32.2,55,38.8,146,43,9.3
0:36:25,32.1,54,38.2,141,41,9.2
0:36:30,32.8,54,38.3,144,44,8.3
0:36:35,32.7,52,38.8,144,47,8.4
0:36:40,33,52,38.7,137,46,8.7
0:36:45,32.5,56,38.3,138,41,8.3
0:36:50,32.7,52,38.3,138,44,8.2
0:36:55,32.9,50,38.8,146,43,8.4
0:37:00,32.3,57,38.6,146,41,8.5
0:37:05,32.5,60,38.8,136,41,9.4
0:37:10,32,57,39.1,141,48,8.5
0:37:15,32.1,51,38.5,144,40,9.3
0:37:20,33,50,38.9,143,41,9.7
0:37:25,32.2,60,38.9,139,38,9.7
0:37:30,32.6,52,38.2,146,48,9.3
0:37:35,32.3,57,38.5,136,44,8.6
0:37:40,32.6,52,38.7,143,44,8.6
0:37:45,32.6,56,38.9,137,46,8.4
0:37:50,32.2,50,38.5,146,43,9
0:37:55,32.4,54,39,146,48,8.2
0:38:00,32.2,54,39.2,140,47,8.9
0:38:05,32.8,59,38.5,143,38,8.8
0:38:10,32.3,60,38.6,144,39,9.3
0:38:15,32,55,39,136,46,9.2
0:38:20,32.9,57,39.1,136,48,8.3
0:38:25,32.3,56,38.8,142,46,9.1
0:38:30,32.1,59,38.7,146,46,9.6
0:38:35,32.7,58,38.8,138,39,9.6
0:38:40,33,50,38.2,139,48,9.2
0:38:45,32.2,54,38.6,141,40,9.1
0:38:50,32.3,53,39.2,145,45,9.7
0:38:55,32.8,56,38.7,145,41,8.2
0:39:00,32.8,58,38.6,145,45,8.5
0:39:05,32.4,50,38.3,139,42,8.7
0:39:10,32.3,55,38.6,139,40,8.7
0:39:15,32.6,52,38.6,146,45,8.4
0:39:20,32.5,58,39,136,45,9.7
0:39:25,32.3,52,38.8,144,45,8.5
0:39:30,32.4,54,39,146,41,9.6
0:39:35,32.4,50,39,139,44,9.5
0:39:40,32.6,55,38.5,143,40,9.5
0:39:45,32.9,51,38.3,141,48,8.6
0:39:50,32.8,51,38.9,138,38,8.7
0:39:55,32.5,51,38.5,143,39,9.4
0:40:00,32.2,59,39.2,141,43,8.6
0:40:05,32.3,53,37.4,130,37,7.6
0:40:10,32.6,55,37.3,130,38,7.5
0:40:15,32.7,51,38.2,128,33,7.1
0:40:20,33,59,37.8,132,34,8
0:40:25,32.9,57,37.2,129,38,7.7
0:40:30,33,56,37.4,126,34,7.6
0:40:35,33,60,37.8,134,37,7.8
0:40:40,32.3,53,37.8,132,37,7.6
0:40:45,32.6,57,37.4,129,33,7.4
0:40:50,32.3,59,37.5,132,38,7.3
0:40:55,32.5,58,37.6,134,34,7
0:41:00,33,54,37.8,136,38,7.2
0:41:05,32.7,60,37.2,135,36,7.8
0:41:10,32.8,51,38.2,131,34,7.8
0:41:15,32.7,56,38,131,37,8
0:41:20,32.6,59,37.8,130,38,7.9
0:41:25,33,60,37.7,133,37,7.4
0:41:30,32.2,57,37.9,128,34,7.1
0:41:35,32.7,57,37.6,133,35,7.9
0:41:40,32.7,56,37.3,126,38,7.2
0:41:45,32.3,57,37.5,128,33,7
0:41:50,32.4,56,38,127,35,7.8
0:41:55,32,57,38.2,129,34,7.7
0:42:00,32.7,50,38,131,38,7.5
0:42:05,33,59,38.2,136,37,7.1
0:42:10,32.5,59,37.3,131,37,7.2
0:42:15,32.9,58,38,128,38,7.3
0:42:20,32.7,54,37.5,128,33,7.6
0:42:25,32.6,60,37.5,136,37,7.5
0:42:30,32.7,59,37.3,130,36,7.4
0:42:35,32.5,58,37.9,134,33,7.9
0:42:40,32.5,50,37.5,128,33,7.6
0:42:45,32.2,53,37.6,128,33,7.6
0:42:50,32,50,37.9,129,35,7.1
0:42:55,32.2,57,37.8,127,34,7.2
0:43:00,32.2,60,37.4,133,35,7.1
0:43:05,32.6,56,37.4,127,35,7.5
0:43:10,32.9,52,37.4,130,33,7.9
0:43:15,32,60,37.3,133,38,7.9
0:43:20,32.4,53,37.7,128,34,7.1
0:43:25,32.1,56,37.2,131,34,7.4
0:43:30,32.3,53,38.2,133,35,7
0:43:35,32.6,60,37.6,130,38,7.1
0:43:40,32.5,57,37.2,135,34,7.9
0:43:45,32.6,60,37.6,133,38,7.5
0:43:50,32.3,50,37.5,133,37,7.8
0:43:55,32,50,37.4,126,36,7.7
0:44:00,32.9,55,37.5,133,33,7.4
0:44:05,32.9,52,37.2,130,36,7
0:44:10,32.1,56,37.2,134,33,7.1
0:44:15,32.5,55,37.7,136,38,7.3
0:44:20,32.3,56,38.1,131,36,7.5
0:44:25,32.7,60,37.4,126,37,7.1
0:44:30,32.5,52,37.8,135,38,8
0:44:35,32.4,54,37.4,136,33,8
0:44:40,32.8,59,37.4,131,38,7.4
0:44:45,32.8,59,37.6,130,34,7.7
0:44:50,32.2,59,38.2,129,33,7.2
0:44:55,32.6,58,37.6,130,33,8
0:45:00,32.1,53,37.8,131,34,7.6
0:45:05,32.1,59,36.6,119,26,6.8
0:45:10,32.2,50,37.2,117,28,6.3
0:45:15,32.3,56,36.9,123,29,6.8
0:45:20,32.8,50,36.7,121,27,6.2
0:45:25,32.1,53,36.4,116,30,6.2
0:45:30,32,54,36.7,120,29,6.2
0:45:35,32.1,52,36.7,121,27,6.8
0:45:40,33,57,36.4,117,27,6.3
0:45:45,32.4,54,36.9,126,30,6
0:45:50,32,60,37.3,124,28,6.6
0:45:55,32.4,57,37.3,125,27,6.1
0:46:00,32.8,53,36.8,117,27,6.4
0:46:05,32.4,50,37.3,121,28,6.5
0:46:10,32.4,58,36.5,122,28,6.8
0:46:15,32.4,56,37,123,25,6.1
0:46:20,32.2,50,36.7,125,26,6.4
0:46:25,32.1,60,36.9,116,30,6.7
0:46:30,32.8,53,37.2,121,28,6.2
0:46:35,32,59,36.5,126,26,6.6
0:46:40,32.4,60,37.2,117,29,6.5
0:46:45,32.4,52,36.5,117,27,6.2
0:46:50,32.3,54,37.2,117,28,6.2
0:46:55,32.3,56,37.3,118,27,6.4
0:47:00,32.7,60,37,121,30,6.6
0:47:05,32.3,54,37,123,30,6.3
0:47:10,33,57,36.8,120,25,6.7
0:47:15,32.2,53,36.8,118,30,6.7
0:47:20,32.3,54,36.6,126,27,6
0:47:25,32.3,51,36.7,121,26,6
0:47:30,32.9,60,36.5,119,29,6.7
0:47:35,32.3,54,37.3,125,26,6.7
0:47:40,32.2,57,37.2,120,29,6.4
0:47:45,32.8,56,37.1,116,26,6.7
0:47:50,32,54,36.8,116,28,6.8
0:47:55,32.6,52,37.1,118,25,6.8
0:48:00,32.5,53,37.2,118,28,6.1
0:48:05,32.3,50,36.7,125,27,6.7
0:48:10,32.6,56,37,116,28,6.3
0:48:15,32.8,55,36.6,116,26,6.4
0:48:20,32.4,52,36.9,119,27,6.8
0:48:25,32.7,53,37,124,30,6.6
0:48:30,32.6,52,36.7,119,28,6.7
0:48:35,32.2,55,37.3,120,25,6
0:48:40,32.6,60,37.1,125,27,6.4
0:48:45,32,58,36.9,123,29,6.4
0:48:50,32.4,54,36.7,119,30,6.5
0:48:55,32.7,50,36.7,122,29,6.4
0:49:00,32.1,53,37.2,116,26,6.5
0:49:05,32.5,51,36.4,126,27,6.2
0:49:10,32.9,54,36.8,124,27,6
0:49:15,32.7,51,37.1,118,25,6.7
0:49:20,32,53,36.7,123,28,6.8
0:49:25,32.1,55,36.6,122,30,6.6
0:49:30,32.4,60,36.6,123,30,6.3
0:49:35,32.3,50,36.7,123,27,6
0:49:40,32.9,60,37.2,117,27,6.8
0:49:45,32.5,58,37,116,25,6.3
